match_id,match_team_id,phase,phase_group,raw,team,team_id,unit,value
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,High Press,Out Of Possession,4%,Morocco,MAR,%,4.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Mid Press,Out Of Possession,3%,Brazil,BRA,%,3.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Mid Press,Out Of Possession,4%,Morocco,MAR,%,4.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Low Press,Out Of Possession,0%,Brazil,BRA,%,0.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Low Press,Out Of Possession,1%,Morocco,MAR,%,1.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,High Block,Out Of Possession,6%,Brazil,BRA,%,6.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,High Block,Out Of Possession,3%,Morocco,MAR,%,3.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Mid Block,Out Of Possession,16%,Brazil,BRA,%,16.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Mid Block,Out Of Possession,34%,Morocco,MAR,%,34.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Low Block,Out Of Possession,19%,Brazil,BRA,%,19.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Low Block,Out Of Possession,20%,Morocco,MAR,%,20.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Recovery,Out Of Possession,6%,Brazil,BRA,%,6.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Recovery,Out Of Possession,5%,Morocco,MAR,%,5.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Defensive Transition,Out Of Possession,16%,Brazil,BRA,%,16.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Defensive Transition,Out Of Possession,12%,Morocco,MAR,%,12.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_BRA,Counter-press,Out Of Possession,10%,Brazil,BRA,%,10.0
2026-M007-BRA-MAR,2026-M007-BRA-MAR_MAR,Counter-press,Out Of Possession,8%,Morocco,MAR,%,8.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Build Up Unopposed,In Possession,29%,Qatar,QAT,%,29.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Build Up Unopposed,In Possession,44%,Switzerland,SUI,%,44.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Build Up Opposed,In Possession,12%,Qatar,QAT,%,12.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Build Up Opposed,In Possession,14%,Switzerland,SUI,%,14.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Progression,In Possession,11%,Qatar,QAT,%,11.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Progression,In Possession,22%,Switzerland,SUI,%,22.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Final Third,In Possession,8%,Qatar,QAT,%,8.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Final Third,In Possession,28%,Switzerland,SUI,%,28.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Long Ball,In Possession,9%,Qatar,QAT,%,9.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Long Ball,In Possession,1%,Switzerland,SUI,%,1.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Attacking Transition,In Possession,19%,Qatar,QAT,%,19.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Attacking Transition,In Possession,10%,Switzerland,SUI,%,10.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Counter Attack,In Possession,3%,Qatar,QAT,%,3.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Counter Attack,In Possession,1%,Switzerland,SUI,%,1.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Set Piece,In Possession,7%,Qatar,QAT,%,7.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Set Piece,In Possession,5%,Switzerland,SUI,%,5.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,High Press,Out Of Possession,0%,Qatar,QAT,%,0.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,High Press,Out Of Possession,9%,Switzerland,SUI,%,9.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Mid Press,Out Of Possession,2%,Qatar,QAT,%,2.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Mid Press,Out Of Possession,3%,Switzerland,SUI,%,3.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Low Press,Out Of Possession,1%,Qatar,QAT,%,1.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Low Press,Out Of Possession,0%,Switzerland,SUI,%,0.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,High Block,Out Of Possession,4%,Qatar,QAT,%,4.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,High Block,Out Of Possession,10%,Switzerland,SUI,%,10.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Mid Block,Out Of Possession,17%,Qatar,QAT,%,17.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Mid Block,Out Of Possession,13%,Switzerland,SUI,%,13.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Low Block,Out Of Possession,47%,Qatar,QAT,%,47.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Low Block,Out Of Possession,8%,Switzerland,SUI,%,8.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Recovery,Out Of Possession,3%,Qatar,QAT,%,3.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Recovery,Out Of Possession,8%,Switzerland,SUI,%,8.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Defensive Transition,Out Of Possession,10%,Qatar,QAT,%,10.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Defensive Transition,Out Of Possession,19%,Switzerland,SUI,%,19.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_QAT,Counter-press,Out Of Possession,8%,Qatar,QAT,%,8.0
2026-M008-QAT-SUI,2026-M008-QAT-SUI_SUI,Counter-press,Out Of Possession,14%,Switzerland,SUI,%,14.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Build Up Unopposed,In Possession,27%,Côte d'Ivoire,CIV,%,27.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Build Up Unopposed,In Possession,38%,Ecuador,ECU,%,38.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Build Up Opposed,In Possession,14%,Côte d'Ivoire,CIV,%,14.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Build Up Opposed,In Possession,12%,Ecuador,ECU,%,12.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Progression,In Possession,18%,Côte d'Ivoire,CIV,%,18.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Progression,In Possession,20%,Ecuador,ECU,%,20.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Final Third,In Possession,22%,Côte d'Ivoire,CIV,%,22.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Final Third,In Possession,11%,Ecuador,ECU,%,11.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Long Ball,In Possession,3%,Côte d'Ivoire,CIV,%,3.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Long Ball,In Possession,5%,Ecuador,ECU,%,5.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Attacking Transition,In Possession,16%,Côte d'Ivoire,CIV,%,16.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Attacking Transition,In Possession,14%,Ecuador,ECU,%,14.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Counter Attack,In Possession,1%,Côte d'Ivoire,CIV,%,1.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Counter Attack,In Possession,0%,Ecuador,ECU,%,0.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Set Piece,In Possession,5%,Côte d'Ivoire,CIV,%,5.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Set Piece,In Possession,4%,Ecuador,ECU,%,4.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,High Press,Out Of Possession,5%,Côte d'Ivoire,CIV,%,5.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,High Press,Out Of Possession,6%,Ecuador,ECU,%,6.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Mid Press,Out Of Possession,5%,Côte d'Ivoire,CIV,%,5.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Mid Press,Out Of Possession,4%,Ecuador,ECU,%,4.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Low Press,Out Of Possession,0%,Côte d'Ivoire,CIV,%,0.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Low Press,Out Of Possession,1%,Ecuador,ECU,%,1.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,High Block,Out Of Possession,11%,Côte d'Ivoire,CIV,%,11.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,High Block,Out Of Possession,4%,Ecuador,ECU,%,4.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Mid Block,Out Of Possession,27%,Côte d'Ivoire,CIV,%,27.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Mid Block,Out Of Possession,19%,Ecuador,ECU,%,19.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Low Block,Out Of Possession,12%,Côte d'Ivoire,CIV,%,12.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Low Block,Out Of Possession,24%,Ecuador,ECU,%,24.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Recovery,Out Of Possession,4%,Côte d'Ivoire,CIV,%,4.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Recovery,Out Of Possession,4%,Ecuador,ECU,%,4.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Defensive Transition,Out Of Possession,14%,Côte d'Ivoire,CIV,%,14.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Defensive Transition,Out Of Possession,16%,Ecuador,ECU,%,16.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_CIV,Counter-press,Out Of Possession,9%,Côte d'Ivoire,CIV,%,9.0
2026-M009-CIV-ECU,2026-M009-CIV-ECU_ECU,Counter-press,Out Of Possession,12%,Ecuador,ECU,%,12.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Build Up Unopposed,In Possession,35%,Germany,GER,%,35.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Build Up Unopposed,In Possession,25%,Curaçao,CUW,%,25.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Build Up Opposed,In Possession,17%,Germany,GER,%,17.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Build Up Opposed,In Possession,15%,Curaçao,CUW,%,15.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Progression,In Possession,19%,Germany,GER,%,19.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Progression,In Possession,19%,Curaçao,CUW,%,19.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Final Third,In Possession,23%,Germany,GER,%,23.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Final Third,In Possession,9%,Curaçao,CUW,%,9.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Long Ball,In Possession,1%,Germany,GER,%,1.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Long Ball,In Possession,5%,Curaçao,CUW,%,5.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Attacking Transition,In Possession,13%,Germany,GER,%,13.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Attacking Transition,In Possession,20%,Curaçao,CUW,%,20.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Counter Attack,In Possession,0%,Germany,GER,%,0.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Counter Attack,In Possession,1%,Curaçao,CUW,%,1.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Set Piece,In Possession,7%,Germany,GER,%,7.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Set Piece,In Possession,6%,Curaçao,CUW,%,6.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,High Press,Out Of Possession,9%,Germany,GER,%,9.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,High Press,Out Of Possession,2%,Curaçao,CUW,%,2.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Mid Press,Out Of Possession,6%,Germany,GER,%,6.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Mid Press,Out Of Possession,2%,Curaçao,CUW,%,2.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Low Press,Out Of Possession,0%,Germany,GER,%,0.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Low Press,Out Of Possession,1%,Curaçao,CUW,%,1.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,High Block,Out Of Possession,8%,Germany,GER,%,8.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,High Block,Out Of Possession,1%,Curaçao,CUW,%,1.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Mid Block,Out Of Possession,11%,Germany,GER,%,11.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Mid Block,Out Of Possession,25%,Curaçao,CUW,%,25.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Low Block,Out Of Possession,13%,Germany,GER,%,13.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Low Block,Out Of Possession,37%,Curaçao,CUW,%,37.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Recovery,Out Of Possession,8%,Germany,GER,%,8.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Recovery,Out Of Possession,1%,Curaçao,CUW,%,1.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Defensive Transition,Out Of Possession,20%,Germany,GER,%,20.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Defensive Transition,Out Of Possession,13%,Curaçao,CUW,%,13.0
2026-M010-GER-CUW,2026-M010-GER-CUW_GER,Counter-press,Out Of Possession,15%,Germany,GER,%,15.0
2026-M010-GER-CUW,2026-M010-GER-CUW_CUW,Counter-press,Out Of Possession,11%,Curaçao,CUW,%,11.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Build Up Unopposed,In Possession,46%,Netherlands,NED,%,46.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Build Up Unopposed,In Possession,44%,Japan,JPN,%,44.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Build Up Opposed,In Possession,19%,Netherlands,NED,%,19.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Build Up Opposed,In Possession,9%,Japan,JPN,%,9.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Progression,In Possession,14%,Netherlands,NED,%,14.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Progression,In Possession,17%,Japan,JPN,%,17.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Final Third,In Possession,24%,Netherlands,NED,%,24.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Final Third,In Possession,20%,Japan,JPN,%,20.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Long Ball,In Possession,3%,Netherlands,NED,%,3.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Long Ball,In Possession,3%,Japan,JPN,%,3.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Attacking Transition,In Possession,8%,Netherlands,NED,%,8.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Attacking Transition,In Possession,12%,Japan,JPN,%,12.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Counter Attack,In Possession,1%,Netherlands,NED,%,1.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Counter Attack,In Possession,1%,Japan,JPN,%,1.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Set Piece,In Possession,6%,Netherlands,NED,%,6.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Set Piece,In Possession,6%,Japan,JPN,%,6.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,High Press,Out Of Possession,2%,Netherlands,NED,%,2.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,High Press,Out Of Possession,2%,Japan,JPN,%,2.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Mid Press,Out Of Possession,2%,Netherlands,NED,%,2.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Mid Press,Out Of Possession,3%,Japan,JPN,%,3.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Low Press,Out Of Possession,0%,Netherlands,NED,%,0.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Low Press,Out Of Possession,0%,Japan,JPN,%,0.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,High Block,Out Of Possession,2%,Netherlands,NED,%,2.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,High Block,Out Of Possession,1%,Japan,JPN,%,1.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Mid Block,Out Of Possession,25%,Netherlands,NED,%,25.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Mid Block,Out Of Possession,18%,Japan,JPN,%,18.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Low Block,Out Of Possession,33%,Netherlands,NED,%,33.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Low Block,Out Of Possession,50%,Japan,JPN,%,50.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Recovery,Out Of Possession,5%,Netherlands,NED,%,5.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Recovery,Out Of Possession,4%,Japan,JPN,%,4.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Defensive Transition,Out Of Possession,12%,Netherlands,NED,%,12.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Defensive Transition,Out Of Possession,8%,Japan,JPN,%,8.0
2026-M011-NED-JPN,2026-M011-NED-JPN_NED,Counter-press,Out Of Possession,7%,Netherlands,NED,%,7.0
2026-M011-NED-JPN,2026-M011-NED-JPN_JPN,Counter-press,Out Of Possession,6%,Japan,JPN,%,6.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Build Up Unopposed,In Possession,38%,Sweden,SWE,%,38.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Build Up Unopposed,In Possession,37%,Tunisia,TUN,%,37.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Build Up Opposed,In Possession,10%,Sweden,SWE,%,10.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Build Up Opposed,In Possession,11%,Tunisia,TUN,%,11.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Progression,In Possession,13%,Sweden,SWE,%,13.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Progression,In Possession,19%,Tunisia,TUN,%,19.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Final Third,In Possession,17%,Sweden,SWE,%,17.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Final Third,In Possession,14%,Tunisia,TUN,%,14.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Long Ball,In Possession,5%,Sweden,SWE,%,5.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Long Ball,In Possession,4%,Tunisia,TUN,%,4.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Attacking Transition,In Possession,15%,Sweden,SWE,%,15.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Attacking Transition,In Possession,16%,Tunisia,TUN,%,16.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Counter Attack,In Possession,5%,Sweden,SWE,%,5.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Counter Attack,In Possession,0%,Tunisia,TUN,%,0.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Set Piece,In Possession,6%,Sweden,SWE,%,6.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Set Piece,In Possession,8%,Tunisia,TUN,%,8.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,High Press,Out Of Possession,2%,Sweden,SWE,%,2.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,High Press,Out Of Possession,3%,Tunisia,TUN,%,3.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Mid Press,Out Of Possession,2%,Sweden,SWE,%,2.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Mid Press,Out Of Possession,4%,Tunisia,TUN,%,4.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Low Press,Out Of Possession,1%,Sweden,SWE,%,1.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Low Press,Out Of Possession,0%,Tunisia,TUN,%,0.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,High Block,Out Of Possession,2%,Sweden,SWE,%,2.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,High Block,Out Of Possession,3%,Tunisia,TUN,%,3.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Mid Block,Out Of Possession,24%,Sweden,SWE,%,24.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Mid Block,Out Of Possession,21%,Tunisia,TUN,%,21.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Low Block,Out Of Possession,25%,Sweden,SWE,%,25.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Low Block,Out Of Possession,21%,Tunisia,TUN,%,21.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Recovery,Out Of Possession,3%,Sweden,SWE,%,3.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Recovery,Out Of Possession,7%,Tunisia,TUN,%,7.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Defensive Transition,Out Of Possession,16%,Sweden,SWE,%,16.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Defensive Transition,Out Of Possession,15%,Tunisia,TUN,%,15.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_SWE,Counter-press,Out Of Possession,12%,Sweden,SWE,%,12.0
2026-M012-SWE-TUN,2026-M012-SWE-TUN_TUN,Counter-press,Out Of Possession,9%,Tunisia,TUN,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Build Up Unopposed,In Possession,25%,Saudi Arabia,KSA,%,25.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Build Up Unopposed,In Possession,44%,Uruguay,URU,%,44.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Build Up Opposed,In Possession,12%,Saudi Arabia,KSA,%,12.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Build Up Opposed,In Possession,15%,Uruguay,URU,%,15.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Progression,In Possession,12%,Saudi Arabia,KSA,%,12.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Progression,In Possession,19%,Uruguay,URU,%,19.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Final Third,In Possession,8%,Saudi Arabia,KSA,%,8.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Final Third,In Possession,24%,Uruguay,URU,%,24.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Long Ball,In Possession,9%,Saudi Arabia,KSA,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Long Ball,In Possession,1%,Uruguay,URU,%,1.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Attacking Transition,In Possession,22%,Saudi Arabia,KSA,%,22.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Attacking Transition,In Possession,9%,Uruguay,URU,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Counter Attack,In Possession,2%,Saudi Arabia,KSA,%,2.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Counter Attack,In Possession,0%,Uruguay,URU,%,0.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Set Piece,In Possession,9%,Saudi Arabia,KSA,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Set Piece,In Possession,6%,Uruguay,URU,%,6.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,High Press,Out Of Possession,1%,Saudi Arabia,KSA,%,1.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,High Press,Out Of Possession,6%,Uruguay,URU,%,6.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Mid Press,Out Of Possession,3%,Saudi Arabia,KSA,%,3.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Mid Press,Out Of Possession,1%,Uruguay,URU,%,1.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Low Press,Out Of Possession,0%,Saudi Arabia,KSA,%,0.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Low Press,Out Of Possession,0%,Uruguay,URU,%,0.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,High Block,Out Of Possession,2%,Saudi Arabia,KSA,%,2.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,High Block,Out Of Possession,4%,Uruguay,URU,%,4.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Mid Block,Out Of Possession,28%,Saudi Arabia,KSA,%,28.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Mid Block,Out Of Possession,21%,Uruguay,URU,%,21.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Low Block,Out Of Possession,41%,Saudi Arabia,KSA,%,41.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Low Block,Out Of Possession,9%,Uruguay,URU,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Recovery,Out Of Possession,3%,Saudi Arabia,KSA,%,3.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Recovery,Out Of Possession,3%,Uruguay,URU,%,3.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Defensive Transition,Out Of Possession,9%,Saudi Arabia,KSA,%,9.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Defensive Transition,Out Of Possession,22%,Uruguay,URU,%,22.0
2026-M013-KSA-URU,2026-M013-KSA-URU_KSA,Counter-press,Out Of Possession,7%,Saudi Arabia,KSA,%,7.0
2026-M013-KSA-URU,2026-M013-KSA-URU_URU,Counter-press,Out Of Possession,17%,Uruguay,URU,%,17.0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_ESP,Build Up Unopposed,In Possession,48%,Spain,ESP,%,48.0
2026-M014-ESP-CPV,2026-M014-ESP-CPV_CPV,Build Up Unopposed,In Possession,26%,Cabo Verde,CPV,%,26.0
